affy_U133Plus2
Genbank Acc	GO
AL122086	GO:0005085(guanyl-nucleotide exchange factor activity) GO:0005096(GTPase activator activity) GO:0005215(transporter activity) GO:0005515(protein binding) GO:0005624(membrane fraction) GO:0005737(cytoplasm) GO:0006810(transport) GO:0016020(membrane)
AL137263	
AL161959	
AL162083	
AJ245876	
AJ271869	
AK026406	
AK000636	
AF332233	
AK026431	
AC006153	
AK000162	GO:0003824(catalytic activity) GO:0003987(acetate-CoA ligase activity) GO:0005737(cytoplasm) GO:0006085(acetyl-CoA biosynthesis) GO:0008152(metabolism) GO:0009507(chloroplast) GO:0016021(integral to membrane) GO:0016208(AMP binding) GO:0016874(ligase activity) EC 6 EC 6.2.1.1
AB028451	
AB033098	
AF317902	GO:0003677(DNA binding) GO:0003700(transcription factor activity) GO:0005515(protein binding) GO:0005634(nucleus) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0043565(sequence-specific DNA binding) GO:0046983(protein dimerization activity)
AF135025	
AL390216	
AK026089	
AL390216	
AJ245377	
AK025199	
AK024901	
AK000582	
AK000699	
Y12839	
AK024901	
AK026340	
AL035666	
AL050336	GO:0005216(ion channel activity) GO:0005244(voltage-gated ion channel activity) GO:0005247(voltage-gated chloride channel activity) GO:0005254(chloride channel activity) GO:0005739(mitochondrion) GO:0006810(transport) GO:0006811(ion transport) GO:0006821(chloride transport) GO:0016020(membrane) GO:0016021(integral to membrane)
AK024143	
AK025063	
AK026433	
AL139395	
AF172277	
AK025063	
AL031658	
AL031658	
AL133062	
AF296124	
AK021431	
AK026812	
AL390137	
AK022662	
AF093744	
AL157439	
AK021431	
AF038554	
AF159093	
AC004877	
AF127125	
AK000948	GO:0003676(nucleic acid binding) GO:0003677(DNA binding) GO:0003700(transcription factor activity) GO:0005515(protein binding) GO:0005634(nucleus) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0008270(zinc ion binding) GO:0016564(transcriptional repressor activity) GO:0043565(sequence-specific DNA binding) GO:0045892(negative regulation of transcription, DNA-dependent) GO:0046872(metal ion binding)
S69873	
AC005625	
S57296	
AL117236	
AL117582	
AK023640	
AL049361	
AF148950	
Z84469	
AC005620	
U90273	
AC004853	
AF103591	
Z68274	
AF103591	
AL022314	GO:0004252(serine-type endopeptidase activity) GO:0005886(plasma membrane) GO:0006508(proteolysis) GO:0008233(peptidase activity) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0016787(hydrolase activity) EC 3 EC 3.4.21
AL030997	
AC004908	GO:0000004(biological process unknown) GO:0003676(nucleic acid binding) GO:0003677(DNA binding) GO:0005554(molecular function unknown) GO:0005634(nucleus) GO:0008372(cellular component unknown)
AL031177	
Z84476	GO:0000004(biological process unknown) GO:0003676(nucleic acid binding) GO:0003677(DNA binding) GO:0005515(protein binding) GO:0005554(molecular function unknown) GO:0005622(intracellular) GO:0005634(nucleus) GO:0005737(cytoplasm) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0008270(zinc ion binding) GO:0008372(cellular component unknown) GO:0046872(metal ion binding)
AL034403	
M55420	
X68790	
Y13187	
M55330	
M11952	
AL096803	
S66407	
M18679	
D87024	
X55777	
S77447	
Y13187	
AL021937	
AF017338	
AL034369	
AE000660	
AF017336	
Z27446	
X60485	
AC004744	GO:0000122(negative regulation of transcription from RNA polymerase II promoter) GO:0003714(transcription corepressor activity) GO:0004407(histone deacetylase activity) GO:0005515(protein binding) GO:0005634(nucleus) GO:0005737(cytoplasm) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0007507(heart development) GO:0016481(negative regulation of transcription) GO:0016564(transcriptional repressor activity) GO:0016568(chromatin modification) GO:0016787(hydrolase activity) EC 3
AB046850	
AF065869	
AE000660	
AC004510	
AE000660	
AE000660	
AL121760	
AE000661	
AE000659	
AC004794	
AL117431	
AK024065	
AL390083	
AF067628	
AL034343	
AL137483	GO:0000004(biological process unknown) GO:0003676(nucleic acid binding) GO:0005554(molecular function unknown) GO:0005622(intracellular) GO:0005634(nucleus) GO:0006355(regulation of transcription, DNA-dependent) GO:0008372(cellular component unknown)
Y18994	
U94903	
AL133110	
AL049710	
AL133071	
AJ275453	
AJ275405	
AF181286	
U94903	
AJ275401	
AF232217	
AK025394	
AF060169	
AK024210	
AL117591	
AF233648	
AF232217	
AE000659	
AL110127	
AL137620	
AL110155	
AL049930	
AF100640	
AL117577	
AL117506	
AL049349	
AJ251022	
AF131786	
AL122113	
AK001097	
X13954	
AL162033	
AL137637	
AL133103	
AL137323	
AF032111	
AL137625	
AL137575	
AL162033	
AL137625	
AL121755	GO:0000785(chromatin) GO:0001558(regulation of cell growth) GO:0001584(rhodopsin-like receptor activity) GO:0001701(embryonic development (sensu Mammalia)) GO:0004605(phosphatidate cytidylyltransferase activity) GO:0004840(ubiquitin conjugating enzyme activity) GO:0004842(ubiquitin-protein ligase activity) GO:0004871(signal transducer activity) GO:0004872(receptor activity) GO:0004930(G-protein coupled receptor activity) GO:0004983(neuropeptide Y receptor activity) GO:0005515(protein binding) GO:0005634(nucleus) GO:0005635(nuclear envelope) GO:0005783(endoplasmic reticulum) GO:0005790(smooth endoplasmic reticulum) GO:0005887(integral to plasma membrane) GO:0006281(DNA repair) GO:0006301(postreplication repair) GO:0006464(protein modification) GO:0006511(ubiquitin-dependent protein catabolism) GO:0006512(ubiquitin cycle) GO:0006644(phospholipid metabolism) GO:0006974(response to DNA damage stimulus) GO:0007165(signal transduction) GO:0007186(G-protein coupled receptor protein signaling pathway) GO:0007288(sperm axoneme assembly) GO:0007430(terminal branching of trachea, cytoplasmic projection extension (sensu Insecta)) GO:0007602(phototransduction) GO:0007623(circadian rhythm) GO:0008372(cellular component unknown) GO:0008654(phospholipid biosynthesis) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0016024(CDP-diacylglycerol biosynthesis) GO:0016056(rhodopsin mediated signaling) GO:0016874(ligase activity) GO:0043161(proteasomal ubiquitin-dependent protein catabolism) EC 2.7.7.41 EC 6 EC 6.3.2.19
AL121723	
AK025558	
AF111169	
AF111169	
AL133038	
AK025623	
AF032110	
AF290544	
AK000186	
AF283901	
AC004997	
S51397	
AF111167	GO:0000074(regulation of progression through cell cycle) GO:0000122(negative regulation of transcription from RNA polymerase II promoter) GO:0003677(DNA binding) GO:0003700(transcription factor activity) GO:0003704(specific RNA polymerase II transcription factor activity) GO:0003709(RNA polymerase III transcription factor activity) GO:0005515(protein binding) GO:0005634(nucleus) GO:0005667(transcription factor complex) GO:0006094(gluconeogenesis) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0006357(regulation of transcription from RNA polymerase II promoter) GO:0006359(regulation of transcription from RNA polymerase III promoter) GO:0007399(nervous system development) GO:0008270(zinc ion binding) GO:0008372(cellular component unknown) GO:0016564(transcriptional repressor activity) GO:0043565(sequence-specific DNA binding) GO:0046872(metal ion binding) GO:0046983(protein dimerization activity) GO:0050875(cellular physiological process)
AK021607	
AK021607	
AL390137	
AF040257	
AL163301	
AF137396	
AC005521	
AF230533	
AC009227	GO:0004653(polypeptide N-acetylgalactosaminyltransferase activity) GO:0005509(calcium ion binding) GO:0005529(sugar binding) GO:0005615(extracellular space) GO:0005795(Golgi stack) GO:0006493(protein amino acid O-linked glycosylation) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0016740(transferase activity) GO:0016757(transferase activity, transferring glycosyl groups) GO:0030145(manganese ion binding) EC 2 EC 2.4 EC 2.4.1.41
AL139327	GO:0000166(nucleotide binding) GO:0000226(microtubule cytoskeleton organization and biogenesis) GO:0003924(GTPase activity) GO:0005198(structural molecule activity) GO:0005200(structural constituent of cytoskeleton) GO:0005525(GTP binding) GO:0005739(mitochondrion) GO:0005874(microtubule) GO:0006886(intracellular protein transport) GO:0006928(cell motility) GO:0007010(cytoskeleton organization and biogenesis) GO:0007017(microtubule-based process) GO:0007018(microtubule-based movement) GO:0007059(chromosome segregation) GO:0007067(mitosis) GO:0007094(mitotic spindle checkpoint) GO:0015630(microtubule cytoskeleton) GO:0015631(tubulin binding) GO:0030467(establishment and/or maintenance of cell polarity (sensu Fungi)) GO:0043234(protein complex) GO:0045298(tubulin) GO:0046785(microtubule polymerization) GO:0046982(protein heterodimerization activity) GO:0048311(mitochondrion distribution) GO:0050875(cellular physiological process) GO:0051258(protein polymerization)
U58146	
S75765	
Z83801	GO:0003777(microtubule motor activity) GO:0005858(axonemal dynein complex) GO:0007018(microtubule-based movement)
AJ243643	
AK026773	
AF152528	
AL137340	
AF228348	
AK026405	
AK024424	
AK024424	
AL117339	GO:0000004(biological process unknown) GO:0000112(nucleotide-excision repair factor 3 complex) GO:0000381(regulation of alternative nuclear mRNA splicing, via spliceosome) GO:0000717(nucleotide-excision repair, DNA duplex unwinding) GO:0003676(nucleic acid binding) GO:0003677(DNA binding) GO:0004003(ATP-dependent DNA helicase activity) GO:0004386(helicase activity) GO:0005524(ATP binding) GO:0005554(molecular function unknown) GO:0005622(intracellular) GO:0005634(nucleus) GO:0005675(transcription factor TFIIH complex) GO:0005737(cytoplasm) GO:0006289(nucleotide-excision repair) GO:0006355(regulation of transcription, DNA-dependent) GO:0006367(transcription initiation from RNA polymerase II promoter) GO:0008026(ATP-dependent helicase activity) GO:0008372(cellular component unknown) GO:0009411(response to UV) GO:0009636(response to toxin) GO:0010224(response to UV-B) GO:0016251(general RNA polymerase II transcription factor activity)
AF137396	
AL049254	
AF198534	
AK021880	
AK024563	
AJ292969	
AK021880	
AL137487	
AL137501	
X75363	
Z93015	
AK022113	
Y12839	
AL050063	
AF248272	
AL049434	
AL049254	
AL049287	
AL121756	
AL049357	
AL049283	
AL355392	GO:0003779(actin binding) GO:0005509(calcium ion binding) GO:0005515(protein binding) GO:0005516(calmodulin binding) GO:0005856(cytoskeleton) GO:0007528(neuromuscular junction development) GO:0016020(membrane) GO:0045211(postsynaptic membrane)
AF248270	
AL049310	
AL049357	
AL354776	
AL136226	
AF292387	
AL121829	GO:0000166(nucleotide binding) GO:0003746(translation elongation factor activity) GO:0004672(protein kinase activity) GO:0004674(protein serine/threonine kinase activity) GO:0004713(protein-tyrosine kinase activity) GO:0005515(protein binding) GO:0005516(calmodulin binding) GO:0005524(ATP binding) GO:0005525(GTP binding) GO:0005634(nucleus) GO:0005737(cytoplasm) GO:0005739(mitochondrion) GO:0005853(eukaryotic translation elongation factor 1 complex) GO:0006412(protein biosynthesis) GO:0006414(translational elongation) GO:0006468(protein amino acid phosphorylation) GO:0006916(anti-apoptosis) GO:0007242(intracellular signaling cascade) GO:0008135(translation factor activity, nucleic acid binding) GO:0008372(cellular component unknown) GO:0016301(kinase activity) GO:0016740(transferase activity) GO:0018108(peptidyl-tyrosine phosphorylation) GO:0043037(translation) GO:0046777(protein amino acid autophosphorylation) EC 2 EC 2.7.1.37 EC 2.7.10.2
AF223389	
AF054830	
AL050039	
AF137396	
AC004534	
AF275879	
AF137396	
AK024988	
AF054830	
AP001745	
AL137340	
AF137396	
AL163227	
AK023440	
AF223389	
AF032110	
AK023440	
AL050200	
AK026440	
AK000107	
AL137501	
AF129266	
AK000792	
AL050175	
AK027227	
AL109806	
AL080067	
AL080067	
AL050124	
AL080067	
AL096770	
AL110258	
AF083121	
AL110165	
AL117453	
AL117528	
AK000063	
AK000090	
AK000019	
AL136087	
AK000090	
AL117528	
AK000806	
AK000806	
AL137630	
AL137494	
AK000182	
AK000115	
AK000795	
AK024523	
AK000853	
AL137309	
AL137494	
AL390185	
AL137331	
AL137486	
AL137305	
AK024918	
AK026285	
AK024563	
AL137486	
AF290544	
AL157460	
AL157496	
AL157496	
U25750	
AK024910	
AL157460	
AL359583	
AF079098	
AL157467	
AF129266	
AL157478	
AL359574	
U25750	
AL353939	
AK024914	
AK026713	
AK024536	
AK024887	
AF083117	
AK024862	
AK024567	
AL049275	
AK024583	
AK024862	
AK026385	
AL049310	
AL049355	
AK024881	
AK024886	
AK024910	
AK025002	
AK024889	
AK025126	
AL109804	GO:0000004(biological process unknown) GO:0005554(molecular function unknown) GO:0008372(cellular component unknown)
AK026321	
AK024999	
AK025017	
AF275879	
AL359839	
AK024994	
AF137396	
AL049434	
AK025126	
AC004079	GO:0003677(DNA binding) GO:0003700(transcription factor activity) GO:0005634(nucleus) GO:0005667(transcription factor complex) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0006357(regulation of transcription from RNA polymerase II promoter) GO:0007275(development) GO:0007389(pattern specification) GO:0007399(nervous system development) GO:0009887(organ morphogenesis) GO:0009952(anterior/posterior pattern formation) GO:0030902(hindbrain development) GO:0042472(inner ear morphogenesis) GO:0043565(sequence-specific DNA binding) GO:0045449(regulation of transcription)
AK025054	
AK025167	
AF100640	
AK026893	
AK025055	
AF137396	
AK025061	
AK027027	
AK025297	
AK027195	
AJ406940	
AK026267	
AJ406944	
AK025101	
AJ406942	
AK025295	
AJ406937	
AK025202	
AJ406950	
AK026267	
AK025252	
AK025295	
AK025451	
AK026079	
AK025317	
AK025597	
AK026052	
AJ277655	
AK026259	
AK024907	
AK026792	
AF279782	
AK026387	
AK026967	
AL139008	GO:0001525(angiogenesis) GO:0001725(stress fiber) GO:0004859(phospholipase inhibitor activity) GO:0005509(calcium ion binding) GO:0005515(protein binding) GO:0005544(calcium-dependent phospholipid binding) GO:0005624(membrane fraction) GO:0005737(cytoplasm) GO:0005769(early endosome) GO:0007049(cell cycle) GO:0007165(signal transduction) GO:0008092(cytoskeletal protein binding) GO:0019834(phospholipase A2 inhibitor activity) GO:0030054(cell junction) GO:0030199(collagen fibril organization) GO:0042127(regulation of cell proliferation) GO:0042383(sarcolemma) GO:0042730(fibrinolysis) GO:0050482(arachidonic acid secretion)
AK026385	
AK027174	
AK026401	
AK026419	
AL080158	
AL137530	
AL031665	
AK026713	
AL137733	
AF126163	
AK026725	
AK026861	
AK026828	
AJ251708	
AK027253	
AJ406934	
AL354612	
AK027132	
AK027027	
AK027219	
AK021678	
AL512721	
AJ406935	
AJ406947	
AJ406952	
AK026022	
AL079341	
AJ406945	
AJ296168	
AJ406941	
AL139008	GO:0001525(angiogenesis) GO:0001725(stress fiber) GO:0004859(phospholipase inhibitor activity) GO:0005509(calcium ion binding) GO:0005515(protein binding) GO:0005544(calcium-dependent phospholipid binding) GO:0005624(membrane fraction) GO:0005737(cytoplasm) GO:0005769(early endosome) GO:0007049(cell cycle) GO:0007165(signal transduction) GO:0008092(cytoskeletal protein binding) GO:0019834(phospholipase A2 inhibitor activity) GO:0030054(cell junction) GO:0030199(collagen fibril organization) GO:0042127(regulation of cell proliferation) GO:0042383(sarcolemma) GO:0042730(fibrinolysis) GO:0050482(arachidonic acid secretion)
M80651	
AF141344	
AL161622	
AL512726	
AJ296345	
AL512745	
AL512721	
AF141344	
AL132656	
AL136097	GO:0004812(aminoacyl-tRNA ligase activity) GO:0004822(isoleucine-tRNA ligase activity) GO:0005524(ATP binding) GO:0005829(cytosol) GO:0006418(tRNA aminoacylation for protein translation) GO:0006428(isoleucyl-tRNA aminoacylation) EC 6.1.1.5
AL136788	
AK021678	
AJ131212	
AJ131212	
AK025964	
S64699	
AF126163	
AF279782	
AF083117	
S64699	
U96394	
AK001789	
AK026692	
AK021790	
AL136450	
AF295730	
AJ251708	
U15688	
AF332229	
U79264	
Y13187	
AL137419	
AK024889	
AB051450	
AC007002	
AJ251027	
AK024881	
AF152528	
AK026133	
AK025482	
Z83801	GO:0003777(microtubule motor activity) GO:0005858(axonemal dynein complex) GO:0007018(microtubule-based movement)
AL023803	
AL050037	
AP001743	
AK022428	
AL355841	
AK001672	
AK025696	
AF217979	
AK024496	
AK002128	
AK024496	
AF090920	
AK024886	
U15688	
AL138804	GO:0003823(antigen binding) GO:0005515(protein binding) GO:0005615(extracellular space) GO:0005887(integral to plasma membrane) GO:0006910(phagocytosis, recognition) GO:0006911(phagocytosis, engulfment) GO:0006928(cell motility) GO:0007010(cytoskeleton organization and biogenesis) GO:0007015(actin filament organization) GO:0007160(cell-matrix adhesion) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0045309(protein phosphorylated amino acid binding) GO:0050766(positive regulation of phagocytosis)
M80651	
AB033338	
AF339766	
AF181286	
AL133076	
AB033338	
AL117629	
AF288388	GO:0000004(biological process unknown) GO:0005554(molecular function unknown) GO:0008372(cellular component unknown)
